wheel,level,kannada,roman,english,literal,sthayi,also,note,notes,song,by,source,yt,start
rasa,2,ನಡುಕ,naḍuka,the tremble,,,,"The body named, the feeling left to be inferred.",,,,,,
rasa,1,ಅಳುಕು,aḷuku,misgiving,,,"ಅಭದ್ರತೆ|abhadrate|insecurity, of a thing unguarded ;; ಹಿಂಜರಿಕೆ|hiñjarike|hesitation ;; ಶಂಕೆ|śaṅke|misgiving with fear in it","The small inward flinch before you do the thing anyway. ಅಭದ್ರತೆ carries the other sense of <i>insecure</i>: physically unguarded, a word for buildings and borders. The misgiving that arrives at dusk with no reason attached.",,ಈ ಸಂಜೆ ಯಾಕಾಗಿದೆ,ಮನೋಮೂರ್ತಿ · ಸೋನು ನಿಗಮ್,ಗೆಳೆಯ · 2007,-1TEJkzEgYc,40
rasa,2,ಹಿಂಜರಿಕೆ,hiñjarike,hesitation,,,,To slide backwards: the foot that starts to move and then does not.,,ಒಂದೇ ಒಂದು ಸಾರಿ,ಮನೋಮೂರ್ತಿ · ಕುನಾಲ್ ಗಾಂಜಾವಾಲಾ,ಮುಂಗಾರು ಮಳೆ · 2006,2jT5X2-mrPk,30
rasa,2,ಅನುಮಾನ,anumāna,doubt,,,ಶಂಕೆ|śaṅke|misgiving with fear in it ;; ಸಂಶಯ|saṁśaya|suspicion of a person ;; ಸಂದೇಹ|sandēha|uncertainty about a fact,"One of four graded doubt words. ಶಂಕೆ leans to fear, ಸಂಶಯ to suspicion of a person, ಸಂದೇಹ to uncertainty about a fact.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಅನುಮಾನ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಖಾಲಿ ಖಾಲಿ,,ಕನ್ನಡ ಚಿತ್ರಗೀತೆ,ypvvqIvrPHY,28
rasa,0,ಬೀಭತ್ಸ,bībhatsa,"disgust, the odious",,"ಜುಗುಪ್ಸೆ · jugupse, revulsion",,The rasa nobody wants and every tradition keeps. Kannada files disgust under endurance: ಅಸಹ್ಯ literally means what cannot be borne. Blind money dancing on a dead man's chest. Revulsion with its eyes open.,ಹಣದ ಲೋಭದ ಮೇಲಿನ ಜಿಗುಪ್ಸೆ ಬೀಭತ್ಸಕ್ಕೆ ನೈತಿಕ ತೂಕ ನೀಡುತ್ತದೆ.,ಕುರುಡು ಕಾಂಚಾಣ ಕುಣಿಯುತಲಿತ್ತು,ಸಿ. ಅಶ್ವತ್ಥ್,ದ.ರಾ. ಬೇಂದ್ರೆ,HKPetWFxqZM,43
rasa,1,ಅಸಹ್ಯ,asahya,disgust,,,"ಜಿಗುಪ್ಸೆ|jigupse|world-weary revulsion ;; ಜುಗುಪ್ಸೆ|jugupse|the same, other spelling ;; ಹೇಸಿಗೆ|hēsige|filth, loathing ;; ರೋಸು|rōsu|fed up to nausea ;; ವಾಕರಿಕೆ|vākarike|nausea","'Unbearable.' The daily word, used for a smell and for a politician with equal ease.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಅಸಹ್ಯ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಆಚಾರವಿಲ್ಲದ ನಾಲಿಗೆ,ಆರತಿ,ಪುರಂದರದಾಸ · ಉಪಾಸನೆ · 1974,VhSeotVnR08,20
rasa,2,ಹೇಸಿಗೆ,hēsige,"filth, loathing",,,ಅಸಹ್ಯ|asahya|disgust ;; ಕೊಳಕು|koḷaku|dirt ;; ಜುಗುಪ್ಸೆ|jugupse|revulsion,Also literally filth. The moral and the physical are one word: no metaphor required.,,,,,,
rasa,2,ಕಸಿವಿಸಿ,kasivisi,squeamish unease,,,,Dirt is a property of things. This is the feeling it causes.,,,,,,
rasa,1,ವಾಕರಿಕೆ,vākarike,nausea,,,,"The bodily end of the sector, and Kannada moves between it and the moral end without a signal. The gorge rising at ritual done without the mind in it.",,ಮಾಡಿ ಮಾಡಿ ಕೆಟ್ಟರು ಮನವಿಲ್ಲದೆ,ಬಸವಣ್ಣ · ವಚನ,ಕೂಡಲಸಂಗಮ,WouMhm9UMkU,30
rasa,2,ಓಕರಿಕೆ,ōkarike,retching,,,,Onomatopoeic and unglamorous.,,,,,,
rasa,2,ಹೊಟ್ಟೆ ತೊಳಸು,hoṭṭe toḷasu,the stomach stirs,,,,Used for moral revulsion and actual nausea with nothing between the two senses.,,,,,,
rasa,1,ರೋಸು,rōsu,being fed up,,,,ರೋಸಿಹೋಗಿದೆ: fed up to the point of nausea. The most useful word in this sector.,"ಮದುವೆಯ ಹೊತ್ತಿಗೆ ದೂರ ತಳ್ಳಲ್ಪಟ್ಟ ವಕ್ತೃನ ಸಾರ್ವಜನಿಕ ಅವಮಾನ, ಕೈಕೊಟ್ಟ ಪ್ರೀತಿ ಮತ್ತು ರೋಸಿಹೋದ ಮನಸ್ಥಿತಿ ಹಾಡಿನ ಪ್ರಸಂಗ.",ಜೀವ್ನಾನೇ ಶ್ಯಾನೆ ಬೇಜಾರು,ಆರ್. ಹರಿ ಬಾಬು · ವಿಜಯ್ ಪ್ರಕಾಶ್,ಸಿಂಹ ಹಾಕಿದ ಹೆಜ್ಜೆ · 2017,UXRlbjyYYdk,8
rasa,2,ಬೇಸರ,bēsara,weary discontent,,,"ಬೇಜಾರು|bējāru|fed up, the same word one register down ;; ಸಪ್ಪೆ|sappe|flat, unsalted ;; ಜಡ|jaḍa|inert","One word for bored, mildly sad, and fed up. The listener reads your face for which.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಬೇಸರ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಲೈಫು ಇಷ್ಟೇನೆ,ಮನೋಮೂರ್ತಿ,ಪಂಚರಂಗಿ · 2010,OurLEFrIHDo,30
rasa,2,ರೇಜಿಗೆ,rējige,exasperation,,,,"Disgust at something that keeps not working, rather than at something foul.",,ನೀಚ ಸುಳ್ಳು ಸುತ್ತೋ ನಾಲಿಗೆ,ಅಜನೀಶ್ ಲೋಕನಾಥ್,ಕಿರಿಕ್ ಪಾರ್ಟಿ · 2016,Ug9A82D8bqE,35
rasa,1,ತಾತ್ಸಾರ,tātsāra,disdain,,,,"Disgust cooled into a social posture: the version you can hold at a wedding. Contempt done politely: my legs are the pillars, my body the shrine.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ತಾತ್ಸಾರ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಕುರಿಗಳು ಸಾರ್ ಕುರಿಗಳು,,ಕೆ.ಎಸ್. ನಿಸಾರ್ ಅಹಮದ್,CQF6jSS9NSw,32
rasa,2,ಅಸಡ್ಡೆ,asaḍḍe,"not caring, coldly",,,"ನಿರಾಸಕ್ತಿ|nirāsakti|disinterest ;; ಉದಾಸೀನ|udāsīna|indifference, or the cold shoulder ;; ತಾತ್ಸಾರ|tātsāra|disdain","Not caring, and not quite bothering to hide that you are not caring.",,ಕುಲ ಕುಲ ಕುಲವೆಂದು,ಕನಕದಾಸ · ರಾಜಕುಮಾರ,ಭಕ್ತ ಕನಕದಾಸ · 1960,F3A0kVdMqB4,20
rasa,2,ಕೊಂಕು,koṅku,the crooked remark,,,,"Fault-finding delivered sideways, which is how it usually arrives.",,ಉಳ್ಳವರು ಶಿವಾಲಯ ಮಾಡುವರು,ಬಸವಣ್ಣ · ವಚನ,ಝಂಕಾರ್ ಭಕ್ತಿ,hJSk5l3Na7A,40
rasa,0,ಅದ್ಭುತ,adbhuta,wonder,,"ವಿಸ್ಮಯ · vismaya, astonishment",,"The rasa that most resembles a modern emotion. Kannada keeps a native word for it, ಬೆರಗು, which is rarer than it should be.","ರಾಗ-ಸ್ವರಗಳ ಏರಿಕೆ ವಿಸ್ಮಯದ ವಿಶಾಲ, ಉದಾತ್ತ ರೂಪವನ್ನು ಹಿಡಿಯುತ್ತದೆ.","ನಾದಮಯ ಈ ಲೋಕವೆಲ್ಲಾ,ಈ ಭೂಮಿ ಬಣ್ಣದ ಬುಗುರಿ","ಉಪೇಂದ್ರ ಕುಮಾರ್ · ರಾಜಕುಮಾರ್,ಹಂಸಲೇಖ","ಜೀವನ ಚೈತ್ರ · 1992,ಮಹಾಕ್ಷತ್ರಿಯ · 1994","EkPOkT_a2U0,gi58clbPpWI","52,30"
rasa,1,ಬೆರಗು,beragu,amazement,,,ವಿಸ್ಮಯ|vismaya|astonishment ;; ಅಚ್ಚರಿ|accari|surprise ;; ಸೋಜಿಗ|sōjiga|marvel,Native. Wonder that stops you where you are.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಬೆರಗು’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಎಂಥ ಸೌಂದರ್ಯ ನೋಡು,ಇಳಯರಾಜ,ಮಾತು ತಪ್ಪದ ಮಗ · 1985,nTXVFaSNYiE,25
rasa,2,ಅಚ್ಚರಿ,accari,surprise,,,"ಆಶ್ಚರ್ಯ|āścarya|surprise, the Sanskrit form ;; ವಿಸ್ಮಯ|vismaya|astonishment ;; ಬೆರಗು|beragu|wonder that stops you","ಅಚ್ಚರಿ is the native word and ಆಶ್ಚರ್ಯ the Sanskrit one; both are in daily use, and this wheel uses the shorter.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಅಚ್ಚರಿ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಎಂದೂ ಕಾಣದ ಬೆಳಕ ಕಂಡೆ,,ಭೂಲೋಕದಲ್ಲಿ ಯಮರಾಜ,qJGJuDtdHVc,28
rasa,2,ದಂಗು,daṅgu,dumbfounded,,,ವಿಸ್ಮಯ|vismaya|astonishment ;; ಆಶ್ಚರ್ಯ|āścarya|surprise ;; ಬೆರಗು|beragu|wonder ;; ದಿಗ್ಭ್ರಮೆ|digbhrame|stupefaction,ದಂಗಾದೆ: I was floored. The version of astonishment with your mouth open.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ದಂಗು’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಓ ಎಂಥ ಸೌಂದರ್ಯ ಕಂಡೆ,,ಶಂಕರ್ ಗುರು,H_D1GBhlR1w,28
rasa,1,ಕುತೂಹಲ,kutūhala,curiosity,,,,Wonder that has turned into a question. Kannada treats it as a virtue.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಕುತೂಹಲ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಎಲ್ಲೋ ಹುಡುಕಿದೆ ಇಲ್ಲದ ದೇವರ,ಸಿ. ಅಶ್ವತ್ಥ್,ಜಿ.ಎಸ್. ಶಿವರುದ್ರಪ್ಪ,qBAoqZOSMpM,25
rasa,2,ಆಸಕ್ತಿ,āsakti,interest,,,,Literally attachment: interest as a mild binding to a thing.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಆಸಕ್ತಿ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಯಾವ ಕವಿಯು ಬರೆಯಲಾರ,,ಭಾಗ್ಯದ ಲಕ್ಷ್ಮಿ ಬಾರಮ್ಮ,67azQ_PEjv0,28
rasa,2,ತವಕ,tavaka,eagerness,,,,Eagerness with an edge of ache in it.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ತವಕ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಒಮ್ಮೆ ನಿನ್ನನ್ನು ಕಣ್ತುಂಬ,,ಕನ್ನಡ ಚಿತ್ರಗೀತೆ,A9a71kfcl7s,28
rasa,1,ಪುಳಕ,puḷaka,the thrill,,,,"Classical poetics counts it as visible evidence of an inner state, which is why it has its own noun.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಪುಳಕ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,"ತುಂತುರು ಅಲ್ಲಿ ನೀರ ಹಾಡು,ಪರವಶನಾದೆನು","ಹಂಸಲೇಖ,ವಿ. ಹರಿಕೃಷ್ಣ · ಪುನೀತ್","ಅಮೃತವರ್ಷಿಣಿ · 1997,ಪರಮಾತ್ಮ · 2011","e5byqxOkzRw,fJbl08pV0p0","40,35"
rasa,2,ರೋಮಾಂಚ,rōmāñca,horripilation,,,,'Hair-motion.' The Sanskrit register of the same event.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ರೋಮಾಂಚ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಸಿಂಗಾರ ಸಿರಿಯೇ,,ಕಾಂತಾರ,3XShkcOze3s,41
rasa,2,ಮೈ ಝುಮ್,mai jhum,the body tingles,,,,"The spoken version, and specifically aesthetic: you say it about a raga.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಮೈ ಝುಮ್’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಘಟ್ಟದ ಇಳಿದು,,ಉಳಿದವರು ಕಂಡಂತೆ,1VwZ1tnDZbs,28
rasa,1,ಭಯಭಕ್ತಿ,bhaya-bhakti,awe,,,,"Fear-and-devotion, in one compound. Awe as a social posture: how one stands before a deity or a formidable elder. Where awe and fear stop being separable.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಭಯಭಕ್ತಿ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ವರಾಹ ರೂಪಂ,ಅಜನೀಶ್ ಲೋಕನಾಥ್,ಕಾಂತಾರ · 2022,gH_RYRwVrVM,30
rasa,2,ಭಕ್ತಿ,bhakti,devotion,,,,Respect is a social posture. ಭಯಭಕ್ತಿ asks for the devotion half of its own name.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಗೌರವ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಪೂಜ್ಯಾಯ ರಾಘವೇಂದ್ರಾಯ,ವಿ. ಹರಿಕೃಷ್ಣ,ಅಂಬರೀಷ · 2014,Vrb1yfD_ch8,25
rasa,2,ದಿಗ್ಭ್ರಮೆ,digbhrame,stupefaction,,,,'Directions-confusion': the compass spins and you cannot tell which way is which.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ದಿಗ್ಭ್ರಮೆ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಯಾರೋ ನಾನು,,ಕನ್ನಡ ಚಿತ್ರಗೀತೆ,uvMAUAKivio,44
rasa,0,ಶಾಂತ,śānta,repose,,"ಶಮ · śama, quiet",,"The ninth rasa, added late and argued over for centuries: can the absence of agitation be a flavour? The English wheel files peace under happiness; the rasa tradition insists it is a state of its own.",ತಂಬೂರಿಯ ರೂಪಕ ಮತ್ತು ಸಮತೋಲಿತ ಗಾಯನ ಶಾಂತ ರಸದ ಸಹಜ ಕೇಂದ್ರ.,ತಂಬೂರಿ ಮೀಟಿದವ,ಕುಲದೀಪ್ ಎಂ. ಪೈ,ಪುರಂದರದಾಸ,uCCaFqRoihQ,30
rasa,1,ನೆಮ್ಮದಿ,nemmadi,peace of mind,,,"ಶಾಂತಿ|śānti|peace, as the absence of conflict ;; ಸಮಾಧಾನ|samādhāna|being consoled ;; ನಿರಾಳ|nirāḷa|unclenched","Sharply distinct from ಶಾಂತಿ, which is peace as the absence of conflict. You can have ಶಾಂತಿ in a house with no ನೆಮ್ಮದಿ in it.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ನೆಮ್ಮದಿ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಹಾಯಾಗಿದೆ ದಿನ ಮನ,,ತಾಯಿ ದೇವರು,p-V14XUHV_0,32
rasa,2,ನಿರಾಳ,nirāḷa,unclenched,,,,"The breath after the weight comes off. Freedom as a bodily state, not a political one.",,,,,,
rasa,2,ಸಮಾಧಾನ,samādhāna,being consoled,,,ಸಂತೈಕೆ|santaike|consoling ;; ನೆಮ್ಮದಿ|nemmadi|peace of mind ;; ತಣ್ಣಗಾಗು|taṇṇagāgu|to cool down,Both the comfort someone gives and the state it produces.,,ಬದುಕು ಜಟಕಾ ಬಂಡಿ,ಡಿ.ವಿ.ಜಿ · ಮೈಸೂರು ಅನಂತಸ್ವಾಮಿ,ಮಂಕುತಿಮ್ಮನ ಕಗ್ಗ,jE8JvByDKy8,20
rasa,1,ತೃಪ್ತಿ,tṛpti,satiety,,,ಸಂತೃಪ್ತಿ|santṛpti|full satisfaction ;; ತಣಿವು|taṇivu|slaked ;; ಸಮಾಧಾನ|samādhāna|settledness,"The feeling after a meal, and after a life. Kannada uses the same word without irony.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ತೃಪ್ತಿ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಆದದ್ದೆಲ್ಲ ಒಳಿತೇ ಆಯಿತು,,ಪುರಂದರದಾಸರ ಪದ,duJPkITAj6Q,32
rasa,2,ತಣಿವು,taṇivu,slaked,,,,Satisfaction as cooling rather than filling: the other half of how Kannada thinks about want.,,,,,,
rasa,2,ಸಾರ್ಥಕ,sārthaka,it was worth it,,,,"'Having meaning.' The feeling, where ಯಶಸ್ವಿ is only the outcome.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಸಾರ್ಥಕ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಎದೆ ತುಂಬಿ ಹಾಡಿದೆನು,,ಭಾವಗೀತೆ,H-99yoLymF8,28
rasa,1,ವೈರಾಗ್ಯ,vairāgya,detachment,,,,"Ordinary speech in Kannada, not only monastic: said of anyone who has stopped wanting a thing they used to want. The roof leaks and the tenant stops minding. Detachment as a house in the rain.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ವೈರಾಗ್ಯ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,"ಸೋರುತಿಹುದು ಮನೆಯ ಮಾಳಿಗೆ,ಕಾಲವನ್ನು ತಡೆಯೋರು ಯಾರು ಇಲ್ಲ","ಸಿ. ಅಶ್ವತ್ಥ್,ಜಿ.ಕೆ. ವೆಂಕಟೇಶ್ · ಪಿ.ಬಿ.ಎಸ್","ಶಿಶುನಾಳ ಶರೀಫ,ಕನ್ನಡ ಚಿತ್ರಗೀತೆ","XyI6hPU_GrM,n53ISLXP9oc","25,20"
rasa,2,ಉದಾಸೀನ,udāsīna,"equanimity, or the cold shoulder",,,,"In philosophy the sage's evenness. In an argument, the coldest insult available. Same word.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಉದಾಸೀನ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಬದುಕು ಮಾಯೆಯ ಮಾಟ,,ಅಲ್ಲಮಪ್ರಭು ವಚನ,zInzP5hhuss,28
rasa,2,ನಿರ್ಲಿಪ್ತ,nirlipta,unsmeared,,,,"Literally not stuck to anything: the lotus-leaf image, worn down into an ordinary adjective.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ನಿರ್ಲಿಪ್ತ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,"ನೀ ಮಾಯೆಯೊಳಗೋ ನಿನ್ನೊಳು ಮಾಯೆಯೋ,ಬೊಂಬೆಯಾಟವಯ್ಯ",",ಜಿ.ಕೆ. ವೆಂಕಟೇಶ್ · ರಾಜಕುಮಾರ","ಕನಕದಾಸರ ಪದ,ಶ್ರುತಿ ಸೇರಿದಾಗ · 1987","u2SaAkSGCBo,JEA84BQIKt8","28,30"
rasa,1,ಮೌನ,mauna,silence,,,,"Treated as an action, not an absence. ಮೌನ ವಹಿಸು, to take up silence, is something you do to someone.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಮೌನ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಮೌನವೇ ಆಭರಣ,ವಿಜಯಭಾಸ್ಕರ್ · ಪಿ.ಬಿ.ಎಸ್,ತೂಗುದೀಪ · 1966,0PosS9zq20k,20
rasa,2,ಏಕಾಂತ,ēkānta,"solitude, chosen",,,,"The good kind of alone. Kannada draws the line English blurs: ಒಂಟಿತನ hurts, ಏಕಾಂತ is sought.",ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ಏಕಾಂತ’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ಏಕಾಂತದೊಳು ಕೂತು,ಸಿ. ಅಶ್ವತ್ಥ್,ನಾಗಮಂಡಲ · 1997,qojkECnBKFQ,32
rasa,2,ಅಂತರ್ಮುಖ,antarmukha,turned inward,,,,Coolness is a temperature. Silence keeps better company than that.,ಪಲ್ಲವಿಯ ಭಾವ ಮತ್ತು ಹಾಡಿನ ಸಂದರ್ಭ ‘ತಂಪು’ ಎಂಬ ಸೂಕ್ಷ್ಮತೆಗೆ ಹತ್ತಿರವಾಗಿವೆ; ದೀರ್ಘ ಪ್ರಸ್ತಾವನೆಯ ಬದಲು ಮುಖ್ಯ ಹಿಡಿತದಿಂದ ಕೇಳಿ.,ತನುವು ನಿನ್ನದು ಜೀವನ ನಿನ್ನದು,ಕುವೆಂಪು · ಮೈಸೂರು ಅನಂತಸ್ವಾಮಿ,ಭಾವಗೀತೆ,-fk1l-CYgMY,25
